series_id,user_id,description,category,direction,currency,n_dates,median_gap,interval_iqr,amount_cv,cadence
740,user_125,monthly entertainment spend,entertainment,debit,ZAR,5,30.5,1.0,0.060124845605803195,monthly_candidate
742,user_125,neighbourhood restaurant,dining,debit,ZAR,4,7.0,14.0,0.1468653033424484,weekly_candidate
743,user_125,online retail purchases,shopping,debit,ZAR,5,30.5,1.0,0.08558148739962473,monthly_candidate
744,user_125,parking and tolls,transport,debit,ZAR,4,25.0,20.0,0.1146639629998559,other
747,user_125,ride-hailing trip,transport,debit,ZAR,4,35.0,15.0,0.10341253084869938,other
750,user_125,vehicle charging,transport,debit,ZAR,4,10.0,30.0,0.083853471011236,other
751,user_125,video streaming plan,streaming,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
752,user_125,weekend food delivery,dining,debit,ZAR,4,28.0,38.5,0.06954787447811929,monthly_candidate
759,user_126,commuter pass,transport,debit,INR,4,63.0,21.0,0.0860195116647904,other
760,user_126,energy provider bill,utilities,debit,INR,5,30.5,1.5,0.04541565718668024,monthly_candidate
762,user_126,family streaming plan,streaming,debit,INR,5,30.5,1.5,0.0,monthly_candidate
766,user_126,grocery delivery,groceries,debit,INR,5,10.0,17.5,0.06503840454308396,other
772,user_126,monthly shopping spend,shopping,debit,INR,5,30.5,1.5,0.07124755053170584,monthly_candidate
774,user_126,online backup subscription,cloud_storage,debit,INR,5,30.5,1.5,0.0,monthly_candidate
776,user_126,residential rent payment,rent,debit,INR,5,30.5,1.5,0.0,monthly_candidate
780,user_126,website project payment,salary,credit,INR,4,31.0,16.5,0.2798429029892844,monthly_candidate
783,user_127,apartment rent transfer,rent,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
786,user_127,clothing and household items,shopping,debit,ZAR,5,30.5,1.0,0.052887401067861176,monthly_candidate
787,user_127,cloud storage plan,cloud_storage,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
792,user_127,grocery delivery,groceries,debit,ZAR,4,14.0,7.0,0.16765137291034388,other
793,user_127,household groceries,groceries,debit,ZAR,4,21.0,49.0,0.05544432364271786,other
794,user_127,loan repayment,debt_repayment,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
798,user_127,metro and bus fares,transport,debit,ZAR,5,21.0,17.5,0.14756509488290892,other
799,user_127,municipal utilities,utilities,debit,ZAR,5,30.5,1.0,0.03398265737687552,monthly_candidate
802,user_127,parking and tolls,transport,debit,ZAR,4,14.0,24.5,0.10692999515039779,other
806,user_127,rail pass,transport,debit,ZAR,4,49.0,24.5,0.04140984798130447,other
808,user_127,supermarket basket,groceries,debit,ZAR,5,17.5,8.75,0.22000811875716864,other
811,user_127,video streaming plan,streaming,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
813,user_127,weekly produce market,groceries,debit,ZAR,4,21.0,45.5,0.09978642720871463,other
816,user_128,cinema and events,entertainment,debit,ZAR,5,30.5,1.0,0.05002288803689809,monthly_candidate
817,user_128,cloud storage plan,cloud_storage,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
819,user_128,course tuition,education,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
820,user_128,electricity and water bill,utilities,debit,ZAR,6,31.0,1.0,0.08715422239693948,monthly_candidate
825,user_128,home association fee,housing,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
826,user_128,household groceries,groceries,debit,ZAR,5,30.0,20.0,0.17347882244960722,monthly_candidate
832,user_128,parking and tolls,transport,debit,ZAR,4,14.0,14.0,0.07081735793522156,other
833,user_128,payroll credit,salary,credit,ZAR,5,30.5,1.0,0.0,monthly_candidate
839,user_128,therapy appointment,healthcare,debit,ZAR,5,30.5,1.0,0.06489691703863458,monthly_candidate
841,user_128,vehicle insurance premium,insurance,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
843,user_129,apartment rent transfer,rent,debit,USD,6,31.0,1.0,0.0,monthly_candidate
846,user_129,cloud storage plan,cloud_storage,debit,USD,5,30.5,1.5,0.0,monthly_candidate
849,user_129,energy provider bill,utilities,debit,USD,5,30.5,1.5,0.06391502623415246,monthly_candidate
850,user_129,family streaming plan,streaming,debit,USD,5,30.5,1.5,0.0,monthly_candidate
861,user_129,payroll credit,salary,credit,USD,5,30.5,1.5,0.0,monthly_candidate
862,user_129,personal shopping,shopping,debit,USD,5,30.5,1.5,0.05629957926006816,monthly_candidate
872,user_130,community fitness plan,gym,debit,USD,5,31.0,0.25,0.0,monthly_candidate
873,user_130,food delivery membership,delivery_membership,debit,USD,5,31.0,0.25,0.0,monthly_candidate
875,user_130,fuel refill,transport,debit,USD,4,35.0,31.5,0.0396561134795247,other
876,user_130,games and recreation,entertainment,debit,USD,5,31.0,0.25,0.06470123301605724,monthly_candidate
877,user_130,grocery delivery,groceries,debit,USD,6,21.0,14.0,0.14727490882279462,other
879,user_130,local market purchase,groceries,debit,USD,4,7.0,59.5,0.1409488336218475,weekly_candidate
881,user_130,lunch with colleagues,dining,debit,USD,5,21.0,17.5,0.18059842126888567,other
882,user_130,metro and bus fares,transport,debit,USD,4,21.0,45.5,0.17716041986858014,other
883,user_130,municipal utilities,utilities,debit,USD,5,31.0,0.25,0.06299155008999797,monthly_candidate
884,user_130,music service subscription,music_subscription,debit,USD,5,31.0,0.25,0.0,monthly_candidate
887,user_130,parking and tolls,transport,debit,USD,6,28.0,42.0,0.147020868503278,monthly_candidate
888,user_130,payroll credit,salary,credit,USD,5,31.0,0.25,0.15447232612146164,monthly_candidate
891,user_130,residential rent payment,rent,debit,USD,6,31.0,1.0,0.0,monthly_candidate
892,user_130,ride-hailing trip,transport,debit,USD,6,21.0,21.0,0.1384510135971901,other
896,user_130,weekly produce market,groceries,debit,USD,4,49.0,21.0,0.10715013100462915,other
897,user_131,bulk pantry shop,groceries,debit,USD,5,14.0,15.75,0.12383811534424147,other
898,user_131,clothing and household items,shopping,debit,USD,5,31.0,0.75,0.042310093387001306,monthly_candidate
900,user_131,dependent care payment,family_support,debit,USD,5,31.0,0.75,0.0,monthly_candidate
901,user_131,energy provider bill,utilities,debit,USD,5,31.0,0.75,0.027378782863440844,monthly_candidate
906,user_131,loan repayment,debt_repayment,debit,USD,5,31.0,0.75,0.0,monthly_candidate
912,user_131,payroll credit,salary,credit,USD,5,31.0,2.75,0.0,monthly_candidate
914,user_131,regular medicine purchase,healthcare,debit,USD,5,31.0,0.75,0.0559751651044893,monthly_candidate
915,user_131,residential rent payment,rent,debit,USD,5,31.0,0.75,0.0,monthly_candidate
917,user_131,shared storage plan,cloud_storage,debit,USD,5,31.0,0.75,0.0,monthly_candidate
920,user_131,weekly produce market,groceries,debit,USD,5,14.0,17.5,0.0992937584944747,other
921,user_132,bakery and snacks,dining,debit,USD,5,38.5,56.0,0.0995831203640744,other
923,user_132,cinema and events,entertainment,debit,USD,5,30.5,1.0,0.031110067015366956,monthly_candidate
925,user_132,commuter pass,transport,debit,USD,7,20.0,17.5,0.18748640263384483,other
926,user_132,fresh food shop,groceries,debit,USD,5,40.0,5.0,0.06725119727385936,other
929,user_132,health insurance premium,insurance,debit,USD,5,30.5,1.0,0.0,monthly_candidate
931,user_132,landlord standing order,rent,debit,USD,6,31.0,1.0,1.767519243184329e-16,monthly_candidate
932,user_132,local market purchase,groceries,debit,USD,4,30.0,10.0,0.05005982475551171,monthly_candidate
933,user_132,local taxi,transport,debit,USD,4,20.0,27.5,0.08248282271464132,other
934,user_132,lunch with colleagues,dining,debit,USD,4,21.0,14.0,0.14763699239178288,other
935,user_132,metro and bus fares,transport,debit,USD,4,50.0,27.5,0.17971299330069493,other
936,user_132,municipal utilities,utilities,debit,USD,5,30.5,1.0,0.06923199692350282,monthly_candidate
939,user_132,online backup subscription,cloud_storage,debit,USD,5,30.5,1.0,0.0,monthly_candidate
940,user_132,online retail purchases,shopping,debit,USD,5,30.5,1.0,0.043823005228907544,monthly_candidate
941,user_132,parking and tolls,transport,debit,USD,4,15.0,20.0,0.0877082407066824,other
942,user_132,payroll credit,salary,credit,USD,5,30.5,1.0,0.19780219780219782,monthly_candidate
944,user_132,rail pass,transport,debit,USD,9,17.5,8.75,0.15112501146424653,other
947,user_132,takeaway order,dining,debit,USD,7,17.5,21.0,0.11152288248637587,other
948,user_132,vehicle charging,transport,debit,USD,4,20.0,47.5,0.16770935462158545,other
949,user_132,video streaming plan,streaming,debit,USD,5,30.5,1.0,0.0,monthly_candidate
952,user_133,audio streaming plan,music_subscription,debit,IDR,5,31.0,0.25,0.0,monthly_candidate
955,user_133,commuter pass,transport,debit,IDR,4,63.0,10.5,0.20440609377191163,other
956,user_133,electricity and water bill,utilities,debit,IDR,6,31.0,1.0,0.06071270019571507,monthly_candidate
961,user_133,loan repayment,debt_repayment,debit,IDR,5,31.0,0.25,0.0,monthly_candidate
962,user_133,local market purchase,groceries,debit,IDR,5,14.0,0.0,0.16242230069650343,other
968,user_133,residential rent payment,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
975,user_134,apartment rent transfer,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
980,user_134,energy provider bill,utilities,debit,IDR,5,30.5,1.0,0.07608588604995142,monthly_candidate
982,user_134,food delivery membership,delivery_membership,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
984,user_134,fuel refill,transport,debit,IDR,4,14.0,14.0,0.07474991372721197,other
986,user_134,household groceries,groceries,debit,IDR,5,21.0,21.0,0.1541952986474269,other
989,user_134,loan repayment,debt_repayment,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
991,user_134,local taxi,transport,debit,IDR,5,24.5,22.75,0.15954266842636966,other
992,user_134,metro and bus fares,transport,debit,IDR,4,28.0,42.0,0.04238439937546314,monthly_candidate
993,user_134,music subscription,music_subscription,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
997,user_134,payroll credit,salary,credit,IDR,5,30.5,1.0,0.0,monthly_candidate
998,user_134,professional training fee,education,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
999,user_134,rail pass,transport,debit,IDR,4,56.0,45.5,0.16329830389910904,other
1001,user_134,supermarket basket,groceries,debit,IDR,5,21.0,24.5,0.1337961149333679,other
1009,user_135,diagnostic test,healthcare,debit,USD,5,30.5,1.5,0.08315918866417768,monthly_candidate
1010,user_135,electricity and water bill,utilities,debit,USD,5,30.5,1.5,0.06653587724710902,monthly_candidate
1014,user_135,health insurance premium,insurance,debit,USD,5,30.5,1.5,0.0,monthly_candidate
1015,user_135,home association fee,housing,debit,USD,6,30.0,1.0,0.0,monthly_candidate
1024,user_135,payroll credit,salary,credit,USD,5,30.5,1.5,0.0,monthly_candidate
1031,user_135,video streaming plan,streaming,debit,USD,5,30.5,1.5,0.0,monthly_candidate
1035,user_136,credit card repayment,debt_repayment,debit,USD,5,30.5,1.25,0.0,monthly_candidate
1036,user_136,dependent care payment,family_support,debit,USD,5,30.5,1.25,0.0,monthly_candidate
1037,user_136,energy provider bill,utilities,debit,USD,5,30.5,1.25,0.04456373237904519,monthly_candidate
1038,user_136,fresh food shop,groceries,debit,USD,4,21.0,7.0,0.18361675562179863,other
1042,user_136,household shopping,shopping,debit,USD,5,30.5,1.25,0.05551316127318105,monthly_candidate
1045,user_136,monthly rent,rent,debit,USD,6,31.0,1.0,1.589581064340269e-16,monthly_candidate
1046,user_136,neighbourhood grocer,groceries,debit,USD,4,63.0,42.0,0.07598413527248889,other
1047,user_136,online backup subscription,cloud_storage,debit,USD,5,30.5,1.25,0.0,monthly_candidate
1049,user_136,payroll credit,salary,credit,USD,5,30.5,1.25,0.0,monthly_candidate
1052,user_136,supermarket basket,groceries,debit,USD,5,35.0,10.5,0.16811544978984752,other
1053,user_136,therapy appointment,healthcare,debit,USD,5,30.5,1.25,0.09013147625420292,monthly_candidate
1055,user_137,cloud storage plan,cloud_storage,debit,INR,5,30.5,1.0,0.0,monthly_candidate
1056,user_137,commuter pass,transport,debit,INR,4,42.0,24.5,0.21411406075719994,other
1057,user_137,electricity bill,utilities,debit,INR,5,30.5,1.0,0.07949698088881983,monthly_candidate
1061,user_137,grocery delivery,groceries,debit,INR,6,21.0,0.0,0.08159311516832832,other
1062,user_137,household groceries,groceries,debit,INR,4,28.0,49.0,0.1483187453434991,monthly_candidate
1064,user_137,local taxi,transport,debit,INR,5,17.5,14.0,0.08808157877371271,other
1066,user_137,monthly rent,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
1067,user_137,monthly shopping spend,shopping,debit,INR,5,30.5,1.0,0.06834781032361176,monthly_candidate
1069,user_137,neighbourhood restaurant,dining,debit,INR,4,28.0,28.0,0.16892908156114764,monthly_candidate
1071,user_137,payroll credit,salary,credit,INR,5,30.5,1.0,0.0,monthly_candidate
1072,user_137,personal loan payment,debt_repayment,debit,INR,5,30.5,1.0,0.0,monthly_candidate
1073,user_137,quick-service meal,dining,debit,INR,6,14.0,14.0,0.17423322913237327,other
1074,user_137,rail pass,transport,debit,INR,5,21.0,15.75,0.15314090026117053,other
1075,user_137,ride-hailing trip,transport,debit,INR,7,21.0,24.5,0.11744677469368228,other
1076,user_137,streaming subscription,streaming,debit,INR,5,30.5,1.0,0.0,monthly_candidate
1077,user_137,supermarket basket,groceries,debit,INR,5,21.0,15.75,0.04677148167958995,other
1082,user_138,clothing and household items,shopping,debit,EUR,5,30.5,1.5,0.07540897747518893,monthly_candidate
1085,user_138,electricity and water bill,utilities,debit,EUR,5,30.5,1.5,0.05441946981089689,monthly_candidate
1090,user_138,landlord standing order,rent,debit,EUR,6,31.0,1.0,1.5973983099847694e-16,monthly_candidate
1098,user_138,payroll credit,salary,credit,EUR,5,30.5,1.5,0.0,monthly_candidate
1100,user_138,shared storage plan,cloud_storage,debit,EUR,5,30.5,1.5,0.0,monthly_candidate
1101,user_138,streaming subscription,streaming,debit,EUR,5,30.5,1.5,0.0,monthly_candidate
1107,user_139,bulk pantry shop,groceries,debit,USD,4,21.0,3.5,0.1821906385912741,other
1109,user_139,community fitness plan,gym,debit,USD,5,30.5,1.0,0.0,monthly_candidate
1111,user_139,electricity bill,utilities,debit,USD,5,30.5,1.0,0.07635615936340012,monthly_candidate
1113,user_139,food delivery membership,delivery_membership,debit,USD,5,30.5,1.0,0.0,monthly_candidate
1116,user_139,grocery delivery,groceries,debit,USD,4,14.0,35.0,0.10402322832298581,other
1121,user_139,metro and bus fares,transport,debit,USD,4,49.0,21.0,0.08100758739227815,other
1122,user_139,monthly entertainment spend,entertainment,debit,USD,5,30.5,1.0,0.06286654179727173,monthly_candidate
1123,user_139,monthly rent,rent,debit,USD,5,30.5,1.0,0.0,monthly_candidate
1124,user_139,music subscription,music_subscription,debit,USD,5,30.5,1.0,0.0,monthly_candidate
1125,user_139,neighbourhood grocer,groceries,debit,USD,4,21.0,17.5,0.16669879294124035,other
1127,user_139,parking and tolls,transport,debit,USD,4,35.0,17.5,0.18707727816974856,other
1128,user_139,payroll credit,salary,credit,USD,5,30.5,1.0,0.0,monthly_candidate
1129,user_139,rail pass,transport,debit,USD,5,31.5,38.5,0.19769240068709915,monthly_candidate
1134,user_139,weekend food delivery,dining,debit,USD,4,28.0,21.0,0.06948290578835703,monthly_candidate
1136,user_140,apartment rent transfer,rent,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
1140,user_140,electricity and water bill,utilities,debit,ZAR,6,31.0,1.0,0.06551963658499609,monthly_candidate
1142,user_140,food delivery membership,delivery_membership,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
1145,user_140,grocery delivery,groceries,debit,ZAR,5,38.5,22.75,0.18612779422439307,other
1147,user_140,local market purchase,groceries,debit,ZAR,4,21.0,21.0,0.10975878884460381,other
1151,user_140,music subscription,music_subscription,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
1154,user_140,parking and tolls,transport,debit,ZAR,4,35.0,21.0,0.10571255954203412,other
1155,user_140,personal loan payment,debt_repayment,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
1158,user_140,ride-hailing trip,transport,debit,ZAR,7,14.0,5.25,0.12766140074156387,other
1159,user_140,school fee payment,education,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
1160,user_140,supermarket basket,groceries,debit,ZAR,6,21.0,14.0,0.1694445481271583,other
1165,user_141,apartment rent transfer,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
1167,user_141,bulk pantry shop,groceries,debit,INR,4,30.0,15.0,0.1663182269452861,monthly_candidate
1168,user_141,cloud storage plan,cloud_storage,debit,INR,5,30.5,1.0,0.0,monthly_candidate
1170,user_141,commuter pass,transport,debit,INR,4,20.0,30.0,0.2514220754398795,other
1172,user_141,fresh food shop,groceries,debit,INR,4,30.0,30.0,0.0471402431013148,monthly_candidate
1173,user_141,fuel refill,transport,debit,INR,4,40.0,25.0,0.12738561358579184,other
1176,user_141,household utility payment,utilities,debit,INR,5,30.5,1.0,0.08444941994813801,monthly_candidate
1180,user_141,lunch with colleagues,dining,debit,INR,4,49.0,35.0,0.12331260068539625,other
1181,user_141,metro and bus fares,transport,debit,INR,5,37.5,36.25,0.16697103521603968,other
1182,user_141,monthly entertainment spend,entertainment,debit,INR,5,30.5,1.0,0.0717436190922007,monthly_candidate
1183,user_141,monthly shopping spend,shopping,debit,INR,5,30.5,1.0,0.07013887391372377,monthly_candidate
1185,user_141,neighbourhood restaurant,dining,debit,INR,9,14.0,24.5,0.14280920423396007,other
1186,user_141,parking and tolls,transport,debit,INR,8,15.0,22.5,0.1784257001853672,other
1187,user_141,payroll credit,salary,credit,INR,5,30.5,1.0,0.0,monthly_candidate
1189,user_141,rail pass,transport,debit,INR,4,15.0,7.5,0.1603594561469613,other
1190,user_141,ride-hailing trip,transport,debit,INR,6,30.0,30.0,0.0643900596124198,monthly_candidate
